
Qf{tu}‘inside’,Rf{u}Mf{g̱},Sf{x̱},Qf{tu}Rf{u}Mf{g̱}Sf{x̱},Qf{to}Rf{o}mf{Sf{ḵ}}Ef{a}Df{d}Ff{z}If{i},Qf{to}Rf{o}mf{Sf{ḵ}}Ef{a}Df{d}If{i},Qf{to}Rf{o}mf{Sf{ḵ}}Ef{a}Ff{s}If{i},Qf{to}Rf{o}mf{Sf{ḵ}}Ef{a}Df{d}Ef{a},Qf{to}Rf{o}mf{Sf{ḵ}}Ef{a}df{Ff{s}},Qf{to}Rf{o}mf{Sf{ḵ}}Ef{a}Ff{s}Ef{a},Qf{to}Rf{o}mf{Sf{ḵ}}Ef{a}If{a},Qf{to}Rf{o}mf{Sf{ḵ}}Ef{a},


—,Mf{g̱},Sf{tu},Rf{u}Mf{g̱}Sf{tu},Mf{g̱}Ef{a}Sf{tu}Df{d}Ff{z}If{i},Mf{g̱}Ef{a}Sf{tu}Df{d}If{i},Mf{g̱}Ef{a}Sf{tu}Ff{s}If{i},Mf{g̱}Ef{a}Sf{tu}Df{d}Ef{a},Mf{g̱}Ef{a}Sf{too}df{Ff{s}},Mf{g̱}Ef{a}Sf{tu}Ff{s}Ef{a},Mf{g̱}Ef{a}Sf{tu}If{w}Ef{a},Mf{g̱}Ef{a}Sf{too},
Qf{a}expletive,Mf{g̱},Sf{tu},Qf{a}Rf{u}Mf{g̱}Sf{tu},Qf{a}Mf{x̱}Sf{tu}Df{d}Ff{z}If{i},Qf{a}Mf{x̱}Sf{tu}Df{d}If{i},Qf{a}Mf{x̱}Sf{tu}Ff{s}If{i},Qf{a}Mf{x̱}Sf{tu}Df{d}Ef{a},Qf{a}Mf{x̱}Sf{too}df{Ff{s}},Qf{a}Mf{x̱}Sf{tu}Ff{s}Ef{a},Qf{a}Mf{x̱}Sf{tu}If{w}Ef{a},Qf{a}Mf{x̱}Sf{too},
Qf{ka}qualifier,Mf{g̱},Sf{tu},Qf{ka}Rf{u}Mf{g̱}Sf{tu},Qf{ka}Mf{x̱}Sf{tu}Df{d}Ff{z}If{i},Qf{ka}Mf{x̱}Sf{tu}Df{d}If{i},Qf{ka}Mf{x̱}Sf{tu}Ff{s}If{i},Qf{ka}Mf{x̱}Sf{tu}Df{d}Ef{a},Qf{ka}Mf{x̱}Sf{too}df{Ff{s}},Qf{ka}Mf{x̱}Sf{tu}Ff{s}Ef{a},Qf{ka}Mf{x̱}Sf{tu}If{w}Ef{a},Qf{ka}Mf{x̱}Sf{too},
Qf{x̱ʼe}‘mouth’,Mf{g̱},Sf{tu},Qf{x̱ʼe}Rf{u}Mf{g̱}Sf{tu},Qf{x̱ʼa}Mf{x̱}Sf{tu}Df{d}Ff{z}If{i},Qf{x̱ʼa}Mf{x̱}Sf{tu}Df{d}If{i},Qf{x̱ʼa}Mf{x̱}Sf{tu}Ff{s}If{i},Qf{x̱ʼa}Mf{x̱}Sf{tu}Df{d}Ef{a},Qf{x̱ʼa}Mf{x̱}Sf{too}df{Ff{s}},Qf{x̱ʼa}Mf{x̱}Sf{tu}Ff{s}Ef{a},Qf{x̱ʼa}Mf{x̱}Sf{tu}If{w}Ef{a},Qf{x̱ʼa}Mf{x̱}Sf{too},
Qf{ji}‘hand’,Mf{g̱},Sf{tu},Qf{ji}Rf{u}Mf{g̱}Sf{tu},Qf{ji}Mf{x̱}Sf{tu}Df{d}Ff{z}If{i},Qf{ji}Mf{x̱}Sf{tu}Df{d}If{i},Qf{ji}Mf{x̱}Sf{tu}Ff{s}If{i},Qf{ji}Mf{x̱}Sf{tu}Df{d}Ef{a},Qf{ji}Mf{x̱}Sf{too}df{Ff{s}},Qf{ji}Mf{x̱}Sf{tu}Ff{s}Ef{a},Qf{ji}Mf{x̱}Sf{tu}If{w}Ef{a},Qf{ji}Mf{x̱}Sf{too},
Qf{tu}‘inside’,Mf{g̱},Sf{tu},Qf{tu}Rf{u}Mf{g̱}Sf{tu},Qf{tu}Mf{x̱}Sf{tu}Df{d}Ff{z}If{i},Qf{tu}Mf{x̱}Sf{tu}Df{d}If{i},Qf{tu}Mf{x̱}Sf{tu}Ff{s}If{i},Qf{tu}Mf{x̱}Sf{tu}Df{d}Ef{a},Qf{tu}Mf{x̱}Sf{too}df{Ff{s}},Qf{tu}Mf{x̱}Sf{tu}Ff{s}Ef{a},Qf{tu}Mf{x̱}Sf{tu}If{w}Ef{a},Qf{tu}Mf{x̱}Sf{too},


—,Rf{u}Mf{g̱},Sf{i},Rf{u}Mf{g̱}Sf{i},Mf{g̱}Sf{i}Df{d}Ff{z}If{i},Mf{g̱}Sf{i}Df{d}If{i},Mf{g̱}Sf{i}Ff{s}If{i},Mf{g̱}Sf{i}Df{d}Ef{a},Mf{g̱}Sf{ee}df{Ff{s}},Mf{g̱}Sf{i}Ff{s}Ef{a},Mf{g̱}Sf{i}If{y}Ef{a},Mf{g̱}Sf{ee},
Qf{a}expletive,Rf{u}Mf{g̱},Sf{i},Qf{a}Rf{u}Mf{g̱}Sf{i},Qf{a}Mf{g̱}Sf{i}Df{d}Ff{z}If{i},Qf{a}Mf{g̱}Sf{i}Df{d}If{i},Qf{a}Mf{g̱}Sf{i}Ff{s}If{i},Qf{a}Mf{g̱}Sf{i}Df{d}Ef{a},Qf{a}Mf{g̱}Sf{ee}df{Ff{s}},Qf{a}Mf{g̱}Sf{i}Ff{s}Ef{a},Qf{a}Mf{g̱}Sf{i}If{y}Ef{a},Qf{a}Mf{g̱}Sf{ee},
Qf{ka}qualifier,Rf{u}Mf{g̱},Sf{i},Qf{ka}Rf{u}Mf{g̱}Sf{i},Qf{ka}Mf{g̱}Sf{i}Df{d}Ff{z}If{i},Qf{ka}Mf{g̱}Sf{i}Df{d}If{i},Qf{ka}Mf{g̱}Sf{i}Ff{s}If{i},Qf{ka}Mf{g̱}Sf{i}Df{d}Ef{a},Qf{ka}Mf{g̱}Sf{ee}df{Ff{s}},Qf{ka}Mf{g̱}Sf{i}Ff{s}Ef{a},Qf{ka}Mf{g̱}Sf{i}If{y}Ef{a},Qf{ka}Mf{g̱}Sf{ee},
Qf{x̱ʼe}‘mouth’,Rf{u}Mf{g̱},Sf{i},Qf{x̱ʼe}Rf{u}Mf{g̱}Sf{i},Qf{x̱ʼa}Mf{g̱}Sf{i}Df{d}Ff{z}If{i},Qf{x̱ʼa}Mf{g̱}Sf{i}Df{d}If{i},Qf{x̱ʼa}Mf{g̱}Sf{i}Ff{s}If{i},Qf{x̱ʼa}Mf{g̱}Sf{i}Df{d}Ef{a},Qf{x̱ʼa}Mf{g̱}Sf{ee}df{Ff{s}},Qf{x̱ʼa}Mf{g̱}Sf{i}Ff{s}Ef{a},Qf{x̱ʼa}Mf{g̱}Sf{i}If{y}Ef{a},Qf{x̱ʼa}Mf{g̱}Sf{ee},
Qf{ji}‘hand’,Rf{u}Mf{g̱},Sf{i},Qf{ji}Rf{u}Mf{g̱}Sf{i},Qf{ji}Mf{g̱}Sf{i}Df{d}Ff{z}If{i},Qf{ji}Mf{g̱}Sf{i}Df{d}If{i},Qf{ji}Mf{g̱}Sf{i}Ff{s}If{i},Qf{ji}Mf{g̱}Sf{i}Df{d}Ef{a},Qf{ji}Mf{g̱}Sf{ee}df{Ff{s}},Qf{ji}Mf{g̱}Sf{i}Ff{s}Ef{a},Qf{ji}Mf{g̱}Sf{i}If{y}Ef{a},Qf{ji}Mf{g̱}Sf{ee},
Qf{tu}‘inside’,Rf{u}Mf{g̱},Sf{i},Qf{tu}Rf{u}Mf{g̱}Sf{i},Qf{tu}Mf{g̱}Sf{i}Df{d}Ff{z}If{i},Qf{tu}Mf{g̱}Sf{i}Df{d}If{i},Qf{tu}Mf{g̱}Sf{i}Ff{s}If{i},Qf{tu}Mf{g̱}Sf{i}Df{d}Ef{a},Qf{tu}Mf{g̱}Sf{ee}df{Ff{s}},Qf{tu}Mf{g̱}Sf{i}Ff{s}Ef{a},Qf{tu}Mf{g̱}Sf{i}If{y}Ef{a},Qf{tu}Mf{g̱}Sf{ee},


—,Rf{u}Mf{g̱},Sf{yi},Rf{u}Mf{g̱}Sf{yi},Mf{g̱}Ef{a}Sf{y}Df{d}Ff{z}If{i},Mf{g̱}Ef{a}Sf{y}Df{d}If{i},Mf{g̱}Ef{a}Sf{y}Ff{s}If{i},Mf{g̱}Ef{a}Sf{y}Df{d}Ef{a},Mf{g̱}Ef{a}Sf{yi}df{Ff{s}},Mf{g̱}Ef{a}Sf{y}Ff{s}Ef{a},Mf{g̱}Ef{a}Sf{yee}If{y},Mf{g̱}Ef{a}Sf{y},
Qf{a}expletive,Rf{u}Mf{g̱},Sf{yi},Qf{a}Rf{u}Mf{g̱}Sf{yi},Qf{a}Mf{x̱}Sf{yi}Df{d}Ff{z}If{i},Qf{a}Mf{x̱}Sf{yi}Df{d}If{i},Qf{a}Mf{x̱}Sf{yi}Ff{s}If{i},Qf{a}Mf{x̱}Sf{yi}Df{d}Ef{a},Qf{a}Mf{x̱}Sf{yi}df{Ff{s}},Qf{a}Mf{x̱}Sf{yi}Ff{s}Ef{a},Qf{a}Mf{x̱}Sf{yee}If{y},Qf{a}Mf{x̱}Sf{yi},
Qf{ka}qualifier,Rf{u}Mf{g̱},Sf{yi},Qf{ka}Rf{u}Mf{g̱}Sf{yi},Qf{ka}Mf{x̱}Sf{yi}Df{d}Ff{z}If{i},Qf{ka}Mf{x̱}Sf{yi}Df{d}If{i},Qf{ka}Mf{x̱}Sf{yi}Ff{s}If{i},Qf{ka}Mf{x̱}Sf{yi}Df{d}Ef{a},Qf{ka}Mf{x̱}Sf{yi}df{Ff{s}},Qf{ka}Mf{x̱}Sf{yi}Ff{s}Ef{a},Qf{ka}Mf{x̱}Sf{yee}If{y},Qf{ka}Mf{x̱}Sf{yi},
Qf{x̱ʼe}‘mouth’,Rf{u}Mf{g̱},Sf{yi},Qf{x̱ʼe}Rf{u}Mf{g̱}Sf{yi},Qf{x̱ʼa}Mf{x̱}Sf{yi}Df{d}Ff{z}If{i},Qf{x̱ʼa}Mf{x̱}Sf{yi}Df{d}If{i},Qf{x̱ʼa}Mf{x̱}Sf{yi}Ff{s}If{i},Qf{x̱ʼa}Mf{x̱}Sf{yi}Df{d}Ef{a},Qf{x̱ʼa}Mf{x̱}Sf{yi}df{Ff{s}},Qf{x̱ʼa}Mf{x̱}Sf{yi}Ff{s}Ef{a},Qf{x̱ʼa}Mf{x̱}Sf{yee}If{y},Qf{x̱ʼa}Mf{x̱}Sf{yi},
Qf{ji}‘hand’,Rf{u}Mf{g̱},Sf{yi},Qf{ji}Rf{u}Mf{g̱}Sf{yi},Qf{ji}Mf{x̱}Sf{yi}Df{d}Ff{z}If{i},Qf{ji}Mf{x̱}Sf{yi}Df{d}If{i},Qf{ji}Mf{x̱}Sf{yi}Ff{s}If{i},Qf{ji}Mf{x̱}Sf{yi}Df{d}Ef{a},Qf{ji}Mf{x̱}Sf{yi}df{Ff{s}},Qf{ji}Mf{x̱}Sf{yi}Ff{s}Ef{a},Qf{ji}Mf{x̱}Sf{yee}If{y},Qf{ji}Mf{x̱}Sf{yi},
Qf{tu}‘inside’,Rf{u}Mf{g̱},Sf{yi},Qf{tu}Rf{u}Mf{g̱}Sf{yi},Qf{tu}Mf{x̱}Sf{yi}Df{d}Ff{z}If{i},Qf{tu}Mf{x̱}Sf{yi}Df{d}If{i},Qf{tu}Mf{x̱}Sf{yi}Ff{s}If{i},Qf{tu}Mf{x̱}Sf{yi}Df{d}Ef{a},Qf{tu}Mf{x̱}Sf{yi}df{Ff{s}},Qf{tu}Mf{x̱}Sf{yi}Ff{s}Ef{a},Qf{tu}Mf{x̱}Sf{yee}If{y},Qf{tu}Mf{x̱}Sf{yi},


—,Rf{u}Mf{g̱},Sf{du},Rf{u}Mf{g̱}Sf{du},Mf{g̱}Ef{a}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Mf{g̱}Ef{a}Sf{du}df{Ff{s}},⁎,Mf{g̱}Ef{a}Sf{du}If{w}Ef{a},Mf{g̱}Ef{a}Sf{du},
Qf{a}expletive,Rf{u}Mf{g̱},Sf{du},Qf{a}Rf{u}Mf{g̱}Sf{du},Qf{a}Mf{x̱}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{a}Mf{x̱}Sf{du}df{Ff{s}},⁎,Qf{a}Mf{x̱}Sf{du}If{w}Ef{a},Qf{a}Mf{x̱}Sf{du},
Qf{ka}qualifier,Rf{u}Mf{g̱},Sf{du},Qf{ka}Rf{u}Mf{g̱}Sf{du},Qf{ka}Mf{x̱}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{ka}Mf{x̱}Sf{du}df{Ff{s}},⁎,Qf{ka}Mf{x̱}Sf{du}If{w}Ef{a},Qf{ka}Mf{x̱}Sf{du},
Qf{x̱ʼe}‘mouth’,Rf{u}Mf{g̱},Sf{du},Qf{x̱ʼe}Rf{u}Mf{g̱}Sf{du},Qf{x̱ʼa}Mf{x̱}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{x̱ʼa}Mf{x̱}Sf{du}df{Ff{s}},⁎,Qf{x̱ʼa}Mf{x̱}Sf{du}If{w}Ef{a},Qf{x̱ʼa}Mf{x̱}Sf{du},
Qf{ji}‘hand’,Rf{u}Mf{g̱},Sf{du},Qf{ji}Rf{u}Mf{g̱}Sf{du},Qf{ji}Mf{x̱}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{ji}Mf{x̱}Sf{du}df{Ff{s}},⁎,Qf{ji}Mf{x̱}Sf{du}If{w}Ef{a},Qf{ji}Mf{x̱}Sf{du},
Qf{tu}‘inside’,Rf{u}Mf{g̱},Sf{du},Qf{tu}Rf{u}Mf{g̱}Sf{du},Qf{tu}Mf{x̱}Sf{du}Df{d}Ff{z}If{i},⁎,⁎,⁎,Qf{tu}Mf{x̱}Sf{du}df{Ff{s}},⁎,Qf{tu}Mf{x̱}Sf{du}If{w}Ef{a},Qf{tu}Mf{x̱}Sf{du},

